raw_weighted_beta_variance,de_weighted_beta_variance,variance_reduction_fraction,raw_n_bins,de_n_bins,draw,n_gauges
0.5528480282972148,0.4817749101369519,0.12855814712619998,24,20,118,150
0.5996735284597616,0.5044687120219707,0.15876107901964723,24,20,119,150
0.5415066332937664,0.5026148197202284,0.07182149060109344,24,19,120,150
0.5184262061190009,0.4584878112125561,0.11561605914012456,24,20,121,150
0.5292340513010987,0.4650155054502256,0.12134243005149543,24,20,122,150
0.5746015316992374,0.49024827935526566,0.14680304122148535,24,20,123,150
0.48434980231799196,0.4236279622977812,0.1253677398640597,24,20,124,150
0.551492614934586,0.43813682176305224,0.20554362851255806,24,19,125,150
0.5044694026637467,0.47321209829181055,0.06196075362923586,24,20,126,150
0.6061732374457666,0.5499608487214606,0.09273320769021125,24,20,127,150
0.48629341202499177,0.47629194791181645,0.020566727547321407,24,19,128,150
0.6265065510233833,0.5513797022035061,0.1199139078388874,24,20,129,150
0.5045328017529347,0.45799665476664203,0.09223611789879423,24,21,130,150
0.5029647883772478,0.44193517320092074,0.12133973706833708,24,20,131,150
0.5529481622924186,0.4895947314876776,0.11457390606397827,24,20,132,150
0.5365253968872322,0.4951000032927877,0.07721049895267378,24,21,133,150
0.5645675673760753,0.4979200527054893,0.1180505550121162,24,20,134,150
0.5588336104635306,0.50935455029448,0.08853987885232911,24,20,135,150
0.553178331775138,0.5122408150508931,0.07400419425843593,24,20,136,150
0.5766830827467083,0.47839326243375757,0.1704399231633465,24,21,137,150
0.5997836869239487,0.5310742478295543,0.11455703213066319,24,20,138,150
0.5185343377035624,0.42201248353157783,0.18614361123981055,24,20,139,150
0.5749588284390681,0.47518391585549863,0.17353401260824924,24,21,140,150
0.5638609474709442,0.4602521240594515,0.18374889035355949,24,20,141,150
0.5657090138496432,0.504577256541305,0.10806219418767486,24,22,142,150
0.5559913551982779,0.5071225195312307,0.08789495593797429,24,21,143,150
0.5356086230362022,0.4802879071446442,0.10328570809402148,24,20,144,150
0.539266373739135,0.5101565269017614,0.05398045985239796,24,20,145,150
0.5181156052065232,0.4607766476533208,0.11066826973942781,24,19,146,150
0.6205552196084133,0.601228821456523,0.031143720238282366,24,20,147,150
0.6261095665187938,0.5490688013651954,0.12304677850867153,24,19,148,150
0.5873124192802712,0.4911988402924455,0.1636498324105069,24,20,149,150
0.536380142969243,0.47070897350784935,0.12243400566221059,24,20,150,150
0.48462332398205715,0.43835899786449006,0.0954645057885823,24,21,151,150
0.5420889052484366,0.4554416308024375,0.1598396012297818,24,20,152,150
0.583541063658195,0.5128780023297761,0.12109355404302671,24,19,153,150
0.4929674978101783,0.4620529377687957,0.06271115272043054,24,20,154,150
0.5411123823336292,0.4716873154487317,0.1283006435474483,24,21,155,150
0.5118076322582262,0.44298744483750013,0.1344649494910301,24,20,156,150
0.48264204867481464,0.3944446499649459,0.18273873764631876,24,20,157,150
0.5334519360697197,0.4960763693462177,0.07006360685251548,24,20,158,150
0.6020123822540424,0.5004953205887551,0.16862952433833536,24,19,159,150
0.6007944246750127,0.5436385677445404,0.09513380048656325,24,21,160,150
0.5643549963010077,0.4844196968511569,0.14164010237133806,24,19,161,150
0.5162999351332611,0.4628834693822171,0.10346014422267323,24,20,162,150
0.6052764006317833,0.4942134767709997,0.18349125084813636,24,21,163,150
0.5809829494200506,0.4740353354537384,0.18408046926862406,24,19,164,150
0.5458026054673619,0.44154686761786965,0.19101363167773772,24,20,165,150
0.4495827985859735,0.43568629218065175,0.030909782244847896,24,20,166,150
0.47366404089924574,0.4312773774323751,0.08948676658333626,24,20,167,150
0.5372887978569655,0.46182280576844986,0.14045703612195135,24,19,168,150
0.5282848689092646,0.4686974898130373,0.11279402951527977,24,20,169,150
0.5813815488270058,0.5577650919930547,0.0406212699415721,24,20,170,150
0.5273987299496141,0.48759624755357317,0.07546943163826644,24,20,171,150
0.5246646290427693,0.46550766067555,0.11275196590848707,24,19,172,150
0.5846079742237341,0.5030446198793289,0.13951803249469577,24,21,173,150
0.6130929387167804,0.577548105788028,0.057976255611667464,24,21,174,150
0.5018828567627123,0.4359833259820606,0.13130460603042407,24,20,175,150
0.5144291810581604,0.4609861430147418,0.10388803748163818,24,18,176,150
0.5565915728947605,0.5041214788386419,0.09427037097099482,24,22,177,150
0.4330299483529411,0.37063856312782834,0.1440809936181612,24,20,178,150
0.46650580528570584,0.4082154951508118,0.12495087836944463,24,19,179,150
0.467707845476157,0.4251629015384451,0.09096478570804899,24,20,180,150
0.46568099117054007,0.44128498697389545,0.05238780336582473,24,21,181,150
0.5804450941969391,0.5361977928570731,0.07622995143250073,24,21,182,150
0.5218059585996533,0.4731831800405042,0.09318172350817115,24,21,183,150
0.5443926221900889,0.49791297962075287,0.08537889874838611,24,20,184,150
0.4917841980785882,0.39329269847599424,0.2002738192634136,24,20,185,150
0.5157949260299265,0.43589766487135095,0.1549012158253373,24,19,186,150
0.49167351620905503,0.4534835868122487,0.07767335058284554,24,20,187,150
0.5751757660456509,0.5024532199206347,0.12643534449475446,24,20,188,150
0.52775033972481,0.46628844904250033,0.1164601631793517,24,20,189,150
0.5453391072210575,0.5222041191269435,0.04242312313159675,24,20,190,150
0.5414346218217718,0.4296667628138054,0.20642909504364482,24,20,191,150
0.5023258919989444,0.42188456154146975,0.16013773476292098,24,19,192,150
0.5194250417586578,0.4434204832913395,0.1463244017076723,24,21,193,150
0.5688721397954697,0.5322575889281587,0.0643634101688919,24,19,194,150
0.4974005843989975,0.4183147294954864,0.1589983152091979,24,21,195,150
0.5981397247009514,0.525352795289058,0.1216888402593296,24,20,196,150
0.5293458015843708,0.5120659510894746,0.03264378491937852,24,20,197,150
0.5039969151948392,0.4499670652958053,0.10720273928293117,24,21,198,150
0.5107884627495537,0.46290143815149076,0.0937511868226017,24,21,199,150
0.4677681024980169,0.43930324110968677,0.06085250626607407,24,20,200,150
0.4808368105538355,0.43448320793473416,0.09640194261689429,24,20,201,150
0.5423814065404229,0.48706649125122237,0.10198527202845398,24,20,202,150
0.5548562499754894,0.46032048358616917,0.17037884387802488,24,20,203,150
0.5418256298888409,0.4379274422676038,0.19175576401314293,24,20,204,150
0.5456776233945198,0.4927622231787034,0.09697190785768951,24,21,205,150
0.540857387444981,0.4704400898708609,0.1301956841280704,24,20,206,150
0.5679112408261922,0.5082071536928536,0.10512925760455376,24,21,207,150
0.4824464434064522,0.42438304923558995,0.12035199961448348,24,20,208,150
0.5529368551740268,0.5188873636062858,0.06157934897832863,24,21,209,150
0.48715141976188175,0.46061709580790683,0.054468329307024964,24,20,210,150
0.45301492595304427,0.4220409064709574,0.06837306611238986,24,20,211,150
0.6096587216576623,0.5578935831546113,0.0849083867156063,24,20,212,150
0.5113195211555036,0.4306374255814122,0.15779193290285934,24,20,213,150
0.5219896419408165,0.46605510974899916,0.10715640253673704,24,20,214,150
0.38714530821447257,0.34422903845708686,0.110853131490388,24,20,215,150
0.5703702605607598,0.5263806165049101,0.0771247154657069,24,20,216,150
0.49712994408020733,0.4736828871003296,0.04716484544752104,24,19,217,150
0.6033546466138093,0.5055446610990499,0.16211027140288994,24,20,218,150
0.5688271947508645,0.5113015491645276,0.10113026612859467,24,20,219,150
0.5215535833048682,0.4510239220718056,0.13522994279158337,24,20,220,150
0.569337821696576,0.4652800905366474,0.18276974968893836,24,20,221,150
0.48912237045241674,0.45563377538610117,0.06846670095121614,24,20,222,150
0.4752773162010471,0.41740672122583705,0.12176174414924144,24,20,223,150
0.5251571671790642,0.47128607609569073,0.10258089282632782,24,21,224,150
0.5197526740804937,0.4498258651850532,0.13453862266153738,24,20,225,150
0.5934072142708975,0.4855634702166353,0.1817364896494673,24,20,226,150
0.46288399016690834,0.41642346636015815,0.10037185297767005,24,20,227,150
0.5157132094397019,0.4578836909027303,0.11213503450842505,24,19,228,150
0.45410653879689267,0.4075685844088103,0.10248245821647886,24,20,229,150
0.5749823831970954,0.5105621122940022,0.1120386863766066,24,19,230,150
0.5484510878918883,0.45378118298909415,0.1726132138176298,24,21,231,150
0.5517302049969963,0.48551013405185717,0.1200225587531494,24,20,232,150
0.5169467899565995,0.48177606298763903,0.06803548769867249,24,21,233,150
0.5672354144666092,0.47563273339295586,0.1614897073374561,24,20,234,150
0.5084846270832158,0.4443220418346812,0.12618392342869025,24,19,235,150
0.6257482033188352,0.5374992589892813,0.14102948096614626,24,20,236,150
0.5941985244642395,0.48864727302073724,0.1776363405457339,24,20,237,150
0.5391595236217476,0.4471103233162049,0.1707272083171448,24,21,238,150
0.47070588026659366,0.40973112515773047,0.1295389704380343,24,20,239,150
0.559390069454958,0.4580131617946965,0.1812275783855765,24,20,240,150
0.6343447826250329,0.5908997423013361,0.06848805494058513,24,20,241,150
0.5180137165694431,0.465603237109382,0.10117585265338258,24,20,242,150
0.568162224152341,0.5140932390095643,0.09516469565262616,24,20,243,150
0.4742826843460954,0.39460329464203364,0.1679997864858119,24,21,244,150
0.5528021075266795,0.5047954890682224,0.08684232170033868,24,20,245,150
0.6150676907010499,0.5329354150664348,0.1335337181197102,24,19,246,150
0.5416669618304008,0.5416128227894305,9.994894425043887e-05,24,20,247,150
0.5300460206575311,0.4322936437753719,0.18442243328399252,24,19,248,150
0.5864344037887819,0.4981050711915009,0.1506209936296556,24,20,249,150
0.47724439361938314,0.440281914647463,0.07744979190137709,24,21,250,150
0.5343729211222255,0.44611348786845817,0.1651644942419902,24,20,251,150
0.47809242498857063,0.43436115240774403,0.09147033145708604,24,20,252,150
0.6082371140483386,0.5259004014214115,0.13536943196199555,24,20,253,150
0.47990084290032564,0.4060471952227399,0.1538935569090571,24,20,254,150
0.4929056615023132,0.4513714216206486,0.08426407551309834,24,20,255,150
0.5526614507634524,0.47551510957304,0.1395905958047945,24,21,256,150
0.5630548170874401,0.5091078438322306,0.09581122764256847,24,19,257,150
0.5774564381140168,0.5347325975286766,0.0739862572575639,24,20,258,150
0.5798917851166562,0.5275720613146325,0.09022325396711484,24,20,259,150
0.5604089925227431,0.5539175821257242,0.011583344456692506,24,19,260,150
0.5428077758609904,0.46503067162041556,0.14328664344796166,24,20,261,150
0.5364305557242536,0.49176659524656485,0.08326140261974144,24,21,262,150
0.4944517791145515,0.4587263278733346,0.0722526498037744,24,19,263,150
0.5994572297205347,0.5376158571300356,0.10316227668040542,24,20,264,150
0.5468894159228339,0.4778623439034976,0.12621760452770592,24,19,265,150
0.5273098942170242,0.47719481373499506,0.09503914307627874,24,20,266,150
0.5474490312522613,0.49089178953795015,0.10331051565647927,24,20,267,150
0.5588848221058547,0.48059011686856123,0.14009094922685902,24,20,268,150
0.5913253919023235,0.48937377635940443,0.1724120373301332,24,20,269,150
0.5749473033980684,0.49842779699343187,0.13308959960745792,24,20,270,150
0.5897919830591678,0.5439200901648396,0.07777639271459272,24,20,271,150
0.49592121506063397,0.40181210650221805,0.18976624855000332,24,21,272,150
0.5828073854488912,0.4950478150151554,0.15058074524251516,24,19,273,150
0.6267820418454507,0.527540578706521,0.1583348859943888,24,20,274,150
0.5703102468848497,0.532570345383398,0.06617433529836556,24,19,275,150
0.5471477197028821,0.48790184316197255,0.10828131856801283,24,20,276,150
0.5734744027301186,0.5368345112459704,0.06389106699395486,24,19,277,150
0.5587746708363333,0.5217818299070954,0.06620350359451625,24,19,278,150
0.5447375160342885,0.4591403118030984,0.15713476988759892,24,21,279,150
0.6275293948119501,0.5332064893821815,0.15030834604653712,24,20,280,150
0.4965811710220409,0.43990741369541664,0.11412788207410464,24,20,281,150
0.5104054446987706,0.41953920416884505,0.17802756901144084,24,20,282,150
0.5739361859022442,0.490249905693482,0.14581112371788327,24,20,283,150
0.5741996321212782,0.5092665116417614,0.1130845734603364,24,20,284,150
0.573612863110607,0.5142669609833737,0.10345985235653608,24,20,285,150
0.5054082890439843,0.4505303587056577,0.10858138168278178,24,20,286,150
0.5165273034239499,0.49439576314811806,0.042846796537427116,24,21,287,150
0.5997772887759854,0.5311679828328566,0.11439130361728998,24,19,288,150
0.555573941920228,0.5045637910498247,0.09181523289968765,24,20,289,150
0.5405732138625812,0.4465922776633247,0.1738542232378301,24,19,290,150
0.5067838312022511,0.42606562319565683,0.1592754208734427,24,21,291,150
0.5023780344593819,0.48425545139266946,0.03607359761701062,24,21,292,150
0.5388404174922979,0.45825099419880055,0.1495608359680059,24,21,293,150
0.5926135999021056,0.5143538123794089,0.13205870998509736,24,20,294,150
0.5558981021771883,0.5024563659575492,0.09613584937659125,24,20,295,150
0.530562690566588,0.4757602573179354,0.10329115526410093,24,20,296,150
0.5306102907304922,0.4683701329907572,0.11729919081299539,24,21,297,150
0.4756831292235865,0.40895606426099357,0.1402762907978371,24,20,298,150
0.5209444836150556,0.46305993816064045,0.11111461446473081,24,20,299,150
