gauge_id,raw_residual_sq,raw_n_bins,de_residual_sq,de_n_bins,ar1_residual_de_reduction,archive
01435000,0.28729848397381097,24,0.0642672913984434,12,0.776304801509841,CAMELS-US
01439500,0.17207405769447606,24,0.0868400916269007,18,0.49533303979447885,CAMELS-US
01440000,0.03964751544136908,24,0.060109667050106674,18,-0.5161017375476431,CAMELS-US
01440400,0.029775527655905857,24,0.031617714250755415,16,-0.06186915026791029,CAMELS-US
01451800,0.006545951706622412,24,0.009186905952145585,16,-0.40344847684277463,CAMELS-US
01466500,0.03268552420069603,24,0.5414444738827122,17,-15.565268176766224,CAMELS-US
01484100,0.33714086295937373,24,0.8071071803511071,18,-1.3939761358692535,CAMELS-US
01485500,0.785138469054616,24,0.4978423290225391,18,0.365917798395498,CAMELS-US
01486000,0.14580279349175104,24,0.2491497790155046,19,-0.7088134805153823,CAMELS-US
01487000,0.053855226020145426,24,0.46532894629057303,18,-7.640367531212462,CAMELS-US
01491000,0.19885751156265893,24,0.1833438917463686,18,0.07801374810728279,CAMELS-US
01510000,0.031720831830700985,24,0.14654888461562157,14,-3.6199571750758546,CAMELS-US
01516500,0.2926570576873413,24,0.10740018502221485,13,0.6330169315890707,CAMELS-US
01518862,0.13455371783091855,24,0.10262056693550035,16,0.2373264106722468,CAMELS-US
01532000,0.19347466350628797,24,0.038220705900398236,13,0.802451105443292,CAMELS-US
01539000,0.030548194527484664,24,0.010433164563391537,14,0.6584687008587475,CAMELS-US
01542810,0.025972833524791693,24,0.15085718373495424,12,-4.808268227298243,CAMELS-US
01543000,0.02994102599198389,24,0.13904771276509525,13,-3.644053039542549,CAMELS-US
01543500,0.06284854304428333,24,0.21725067427961636,14,-2.456733660898721,CAMELS-US
01544500,0.17979169849929114,24,0.43424419082472066,14,-1.415262742659015,CAMELS-US
01545600,0.10430476265883386,24,0.12636828399575406,16,-0.21152937578782338,CAMELS-US
01547700,0.04654797217888404,24,0.02759856622792442,16,0.40709412384576016,CAMELS-US
01548500,0.0920186778500068,24,0.07910067203007859,17,0.1403846058404028,CAMELS-US
01549500,0.038242618112585676,24,0.016812275750116724,14,0.5603785363067548,CAMELS-US
01550000,0.1061480127957626,24,0.05185944633259334,15,0.5114421366288304,CAMELS-US
01552000,0.04475433020193457,24,0.006414737083269023,14,0.8566677893664078,CAMELS-US
01552500,0.14871253480533483,24,0.010706805862244156,12,0.9280033396225853,CAMELS-US
01557500,0.014667112799501066,24,0.01930088263787918,17,-0.3159292426342928,CAMELS-US
01567500,0.40409546899921306,24,0.38611832532537693,17,0.0444873675974603,CAMELS-US
01568000,0.15764332270065723,24,0.15707030258566687,17,0.0036349152325242384,CAMELS-US
01580000,0.6338719603983455,24,1.1964590302897375,18,-0.8875405524135258,CAMELS-US
01583500,0.7739315078523322,24,1.2014419097394617,18,-0.5523879019649622,CAMELS-US
01586610,0.804639490302388,24,1.217097723155021,18,-0.5126000374374231,CAMELS-US
01591400,0.9693955489891626,24,1.0364756978709826,18,-0.06919791302092104,CAMELS-US
01594950,0.15082726255384127,24,0.11607385444597396,16,0.2304186094702957,CAMELS-US
01596500,0.025726977679014353,24,0.15803746120844206,14,-5.142869293867897,CAMELS-US
01605500,0.06591937847117708,24,0.0381536803757188,14,0.42120691577210023,CAMELS-US
01606500,0.06580628934355247,24,0.035194858965097456,16,0.4651748439825113,CAMELS-US
01613050,0.043454415605630355,24,0.03714351874849521,17,0.14523027796322374,CAMELS-US
01620500,0.03249951076668006,24,0.22626981430667176,13,-5.962252937624329,CAMELS-US
01632000,0.03627772240857809,24,0.02562869875765979,12,0.2935416818890558,CAMELS-US
01632900,0.40712088416946574,24,0.5947744317368698,18,-0.4609283258711252,CAMELS-US
01634500,0.25176698856106633,24,0.17846755257260835,16,0.29113997989724183,CAMELS-US
01638480,0.59762375356384,24,0.5705711120763642,17,0.045267011771455534,CAMELS-US
01639500,0.532068440573105,24,0.5950370881910931,18,-0.11834689452763447,CAMELS-US
01644000,0.2847370792074385,24,0.4656805014763554,18,-0.6354754455323144,CAMELS-US
01658500,0.6871856804428251,24,0.4257145273900122,14,0.3804956367605331,CAMELS-US
01664000,0.09016204465565109,24,0.18097519129708214,18,-1.0072214642898425,CAMELS-US
01666500,0.2357248144480446,24,0.18403474615645138,16,0.21928140409242358,CAMELS-US
01667500,0.13793620284887795,24,0.1405122880125362,17,-0.018675917637667627,CAMELS-US
01669000,0.13869953440445068,24,0.5265696216030187,18,-2.7964772114341128,CAMELS-US
01669520,1.5620023819545235,24,0.9632689117133943,18,0.38331149629358297,CAMELS-US
02011400,0.0577544427251109,24,0.024102324498186774,16,0.5826758365082901,CAMELS-US
02011460,0.1023941180620004,24,0.00835422692379841,12,0.918411066163587,CAMELS-US
02013000,0.11848426835272298,24,0.02908928924703738,14,0.7544881725526656,CAMELS-US
02014000,0.02310247134887237,24,0.015990712271803206,16,0.30783542460345004,CAMELS-US
02015700,0.1652780866397148,24,0.05806911004654892,14,0.6486581420008075,CAMELS-US
02016000,0.026286392034193348,24,0.03471535474672617,14,-0.320658791878643,CAMELS-US
02017500,0.06714219503675063,24,0.08078366345084322,17,-0.20317280968585938,CAMELS-US
02018000,0.01886376213199917,24,0.01397918598147578,16,0.25893965988033407,CAMELS-US
02027000,0.12502459549128786,24,0.1837746039475303,18,-0.46990760678235,CAMELS-US
02027500,0.07558856858536249,24,0.049369582050380376,16,0.34686444029394337,CAMELS-US
02028500,0.09654381425382498,24,0.2109637659081793,18,-1.1851608778738623,CAMELS-US
02038850,0.7259842703773834,24,0.6852799715116689,17,0.05606774213517818,CAMELS-US
02046000,0.12371019806421933,24,0.1388499148427876,18,-0.12238050714872406,CAMELS-US
02051000,0.7062251596633575,24,0.41097505366124387,13,0.4180679517887087,CAMELS-US
02051500,0.5432242867143179,24,0.4839034084473808,17,0.10920144720652747,CAMELS-US
02053200,1.268328619207521,24,0.9967974376679534,17,0.21408582714882374,CAMELS-US
02053800,0.1560981772445341,24,0.22185296805276467,18,-0.42123996557130217,CAMELS-US
02055100,0.9736889481341867,24,0.7600150982133727,15,0.21944775108135162,CAMELS-US
02056900,0.27824810222222146,24,0.3632150637802574,18,-0.30536402900666504,CAMELS-US
02059500,0.5800787796143375,24,0.5468752779141349,17,0.05723964204013421,CAMELS-US
02064000,0.42745472865545403,24,0.3179393649437142,16,0.2562034207838034,CAMELS-US
02065500,0.18132644967170794,24,0.1980182004156334,17,-0.09205359049463513,CAMELS-US
02069700,0.457033702354626,24,0.9673306769679874,18,-1.1165412353275577,CAMELS-US
02070000,0.5571155998778534,24,0.6309473206786664,18,-0.13252495678993825,CAMELS-US
02074500,0.6862697004232521,24,0.45439624529556255,14,0.3378751167138564,CAMELS-US
02077200,0.5519149610146945,24,0.2456700694598588,12,0.554876952405503,CAMELS-US
02081500,0.17297065492972574,24,0.10136995296133582,15,0.41394710563754156,CAMELS-US
02082950,1.615508459415614,24,1.9026141960396,16,-0.17771849782070603,CAMELS-US
02092500,2.4002352130806517,24,1.725105162569237,18,0.28127662107119045,CAMELS-US
02096846,0.5233954806324072,24,0.25937439785324073,13,0.5044389807496152,CAMELS-US
02102908,0.4726997498072813,24,1.0374579317978594,19,-1.194750329825283,CAMELS-US
02108000,4.086445602975382,24,2.6713191603000186,18,0.3462976337296636,CAMELS-US
02111180,0.40567206659723426,24,0.7467710588056341,18,-0.8408244498309398,CAMELS-US
02111500,0.5954470396993591,24,1.3100934124434385,18,-1.2001846093733275,CAMELS-US
02112120,0.5129941388685232,24,1.188983515349266,18,-1.3177331381830744,CAMELS-US
02112360,0.4365311650690567,24,1.0754086740368587,18,-1.4635324120941862,CAMELS-US
02118500,0.46854639834718353,24,0.7637561385419298,19,-0.6300544433509907,CAMELS-US
02125000,0.6511330935084377,24,0.419718761239455,14,0.3554025046124981,CAMELS-US
02128000,0.40082833193660167,24,0.21610530322349808,15,0.46085322317565347,CAMELS-US
02137727,0.38270338618608474,24,0.8260612065575512,18,-1.1584894107936878,CAMELS-US
02140991,0.28443069553192507,24,0.459359918146081,18,-0.61501527564391,CAMELS-US
02143000,0.45300722099410934,24,0.6719316623035106,18,-0.48326920888585145,CAMELS-US
02143040,0.46018550356290994,24,0.6864694573030856,18,-0.4917233419745075,CAMELS-US
02149000,0.34698586830294587,24,1.0972342339889143,18,-2.162187092388854,CAMELS-US
02152100,0.5196321073015261,24,0.7472145419101806,18,-0.4379683845759661,CAMELS-US
02177000,0.172680986307271,24,0.8978157870348196,18,-4.199274142650734,CAMELS-US
02178400,0.1349444433625521,24,0.6138199394575392,18,-3.548686290167602,CAMELS-US
02193340,0.6938829436595745,24,0.4959075296610604,15,0.2853152910120279,CAMELS-US
02196000,0.2509569713472711,24,0.26882914398596497,16,-0.07121608354909026,CAMELS-US
02198100,0.17361641663099536,24,0.29474178760288466,18,-0.6976608164268785,CAMELS-US
02202600,0.6354055921976905,24,0.22001203301157513,18,0.6537455198488025,CAMELS-US
02212600,0.21377471503890047,24,0.09808491332371855,15,0.5411762644339388,CAMELS-US
02215100,0.10077527922018766,24,0.16157161750605983,18,-0.6032862300786683,CAMELS-US
02216180,0.16649948357001884,24,0.1670619209149624,18,-0.003378012549252185,CAMELS-US
02221525,0.3363985795528352,24,0.3236720983939443,19,0.037831554389462174,CAMELS-US
02231000,2.6866905863943837,24,1.7137161727107417,18,0.36214606125873305,CAMELS-US
02231342,1.2892522854276915,24,0.9608797021043762,18,0.25470002034115635,CAMELS-US
02235200,1.627684277282509,24,0.43078060710013105,17,0.7353414214829559,CAMELS-US
02245500,0.14905584987807585,24,0.1537572264634297,17,-0.03154104041672623,CAMELS-US
02246000,0.6777881358193106,24,0.9619048477685361,15,-0.419182185308961,CAMELS-US
02296500,2.118724179819726,24,0.8500522563473668,18,0.5987905058884566,CAMELS-US
02297155,0.05140192553516851,24,0.028303254478860965,17,0.44937365314269684,CAMELS-US
02297310,0.9983478972592637,24,0.40381497042394876,18,0.5955167817425864,CAMELS-US
02298123,1.4056867961079014,24,0.6041121403314245,18,0.5702370243470278,CAMELS-US
02298608,1.3183397097909604,24,1.1484230541388458,17,0.1288868524479605,CAMELS-US
02299950,0.01850058595131514,24,0.04803677827230279,15,-1.5965003702430312,CAMELS-US
02300700,0.3133385772868328,24,0.6858096220303391,13,-1.1887174824392694,CAMELS-US
02310947,3.1597720283114072,24,1.1289453669517586,18,0.6427130321945818,CAMELS-US
02312200,2.2965138101939466,24,0.35949827883448376,15,0.8434591260724345,CAMELS-US
02314500,4.481646080099396,24,1.5975164708427132,16,0.6435424747312303,CAMELS-US
02315500,3.0580226581592878,24,1.0706250411979759,17,0.6498963019971814,CAMELS-US
02324400,0.9234569611345806,24,0.08147597422095494,17,0.9117706859658606,CAMELS-US
02327100,0.5913126128381867,24,0.4052895341031345,18,0.3145934564834957,CAMELS-US
02342933,0.24820484562232056,24,0.08491582387265231,14,0.6578800721648119,CAMELS-US
02349900,0.08581152230170884,24,0.14656891024796,18,-0.7080329810795263,CAMELS-US
02350900,1.4812499746241032,24,0.6579843677273384,19,0.5557911365403971,CAMELS-US
02361000,0.43862233527905187,24,0.3374620825602813,18,0.2306317863508075,CAMELS-US
02363000,1.0905560562956451,24,0.7610419061940826,18,0.30215241866689757,CAMELS-US
02369800,0.16605958436871113,24,0.20910896977181945,15,-0.2592405946742793,CAMELS-US
02371500,1.2812050842128804,24,0.681337616169373,19,0.4682056568734593,CAMELS-US
02372250,1.5961839075087845,24,1.2138736683954858,18,0.2395151569407704,CAMELS-US
02374500,0.281282365472221,24,0.2990142688594392,18,-0.06303951318615231,CAMELS-US
02381600,0.4876131737737603,24,0.8538834481510766,18,-0.7511492594481382,CAMELS-US
02384540,0.20691863728624324,24,0.20788870183155939,17,-0.004688144857508458,CAMELS-US
02395120,0.34524431691505447,24,0.4337786176381073,18,-0.2564395600024787,CAMELS-US
02408540,0.27801555990372273,24,0.3979220081114787,19,-0.43129401911633924,CAMELS-US
02415000,0.3257023452345193,24,0.5073892105970667,18,-0.5578310012834731,CAMELS-US
02422500,0.1860685563515834,24,0.2761414645308815,18,-0.4840845221000265,CAMELS-US
02427250,0.7430771762381237,24,1.32546693111207,14,-0.7837540614856884,CAMELS-US
02430085,0.21193633819724703,24,0.05694695533855533,13,0.7313015982867678,CAMELS-US
02430615,0.4218839005313975,24,0.47836716563481946,18,-0.133883433409705,CAMELS-US
02450250,0.13011617960685395,24,0.018107533891141083,10,0.8608356474509704,CAMELS-US
02464000,0.12154347673333447,24,0.24285126202241142,14,-0.9980608466156136,CAMELS-US
02464146,0.40848839704671586,24,0.18777756222930234,13,0.5403111481577099,CAMELS-US
02464360,0.14342172484178273,24,0.035215099660370654,14,0.7544646761205906,CAMELS-US
02465493,0.1557797414962339,24,0.1731814040483977,17,-0.11170683931700154,CAMELS-US
02469800,0.17514176603891654,24,0.19124211976832883,16,-0.09192755156890908,CAMELS-US
02472000,1.2923335844976542,24,1.1287972143035014,17,0.12654346536828676,CAMELS-US
02472500,0.9018731862464618,24,1.2122897605077512,15,-0.3441909339307705,CAMELS-US
02479155,0.15080727528111382,24,0.022411139061202647,12,0.8513921890079446,CAMELS-US
02479300,2.2636390944725613,24,2.1749997311828717,17,0.03915790441423839,CAMELS-US
02479560,1.8721948468850378,24,1.3593102785309616,18,0.2739482854615345,CAMELS-US
02481000,0.2690325430957666,24,0.5509290958308217,14,-1.0478158125082637,CAMELS-US
02481510,0.5772368085098313,24,0.7499315731864122,15,-0.29917490037130867,CAMELS-US
03010655,0.28741563674040244,24,0.5750054108578102,14,-1.0006058730101821,CAMELS-US
03011800,0.05670266044670739,24,0.06333754212666297,14,-0.11701182321403492,CAMELS-US
03015500,0.5063975019467793,24,1.2162157237960456,13,-1.4017016654317258,CAMELS-US
03021350,0.05473733130888967,24,0.36615740397785573,11,-5.689354325872836,CAMELS-US
03026500,0.11807920446078439,24,0.050224514171674665,13,0.5746540264983334,CAMELS-US
03028000,0.06847846691375638,24,0.09800799973802816,14,-0.43122362627454947,CAMELS-US
03049000,0.005689711952480557,24,0.006094275018277806,15,-0.07110431409816287,CAMELS-US
03049800,0.2886263883332792,24,0.14082229228243343,14,0.5120948812212389,CAMELS-US
03050000,0.019321274949153523,24,0.11548233113158991,11,-4.976951905891141,CAMELS-US
03066000,0.1076982808936411,24,0.45765508037644453,12,-3.2494186219036125,CAMELS-US
03069500,0.02563508056276229,24,0.08878531977408287,12,-2.4634304954380792,CAMELS-US
03070500,0.012582264974650677,24,0.11339370395212746,12,-8.012185340284937,CAMELS-US
03076600,0.04760695056463688,24,0.21448445443796071,13,-3.505318065830556,CAMELS-US
03078000,0.03723723126914785,24,0.03260035106927676,13,0.12452268984114534,CAMELS-US
03140000,0.23346235200299295,24,0.12408549979603885,15,0.4684988875874595,CAMELS-US
03144000,0.04325617273865378,24,0.04873519142857066,12,-0.12666443522454363,CAMELS-US
03159540,0.05064630016897173,24,0.20066207157016613,12,-2.9620282409711147,CAMELS-US
03161000,0.16625052390941406,24,0.4962900135629421,18,-1.985193681755606,CAMELS-US
03164000,0.0657722048166133,24,0.21366228122400374,18,-2.2485193680178273,CAMELS-US
03165000,0.6388082385515123,24,0.8494291705810703,18,-0.3297091667244896,CAMELS-US
03170000,0.18590864823684952,24,0.46398397114942586,18,-1.4957632447432219,CAMELS-US
03173000,0.048838491237966526,24,0.06631707478706683,17,-0.3578854118145369,CAMELS-US
03180500,0.00826367186293051,24,0.12453705549926851,12,-14.07042602428607,CAMELS-US
03182500,0.017592919690855472,24,0.07117984506155407,12,-3.0459370196836772,CAMELS-US
03186500,0.08195387995689045,24,0.05447649073545431,11,0.33527868645010894,CAMELS-US
03187500,0.07731099390692199,24,0.06433929419686478,11,0.16778596490008124,CAMELS-US
03213700,0.0300966733993762,24,0.02930593896336863,17,0.02627315070721259,CAMELS-US
03237280,0.341295345775079,24,0.16097545044297343,14,0.528339743170539,CAMELS-US
03237500,0.19209830792384786,24,0.005783797639370986,10,0.9698914701442148,CAMELS-US
03238500,0.1803256031344395,23,0.01992562991494051,10,0.8895019366712712,CAMELS-US
03241500,0.05193351273086475,24,0.09586734520059798,16,-0.8459630431203777,CAMELS-US
03280700,0.265712119909378,24,0.1278693031348382,14,0.5187675173475397,CAMELS-US
03281100,0.08723704847339518,24,0.03834656793220261,10,0.560432538660484,CAMELS-US
03281500,0.30079083444511795,24,1.0678208285598119,12,-2.5500444371241158,CAMELS-US
03285000,0.03286438140286743,24,0.05750734602212971,12,-0.7498380790186474,CAMELS-US
03291780,0.2984974166165824,23,0.01852523800097014,10,0.9379383640536975,CAMELS-US
03300400,0.1415936082563579,24,0.7849606175844901,11,-4.543757428395384,CAMELS-US
03338780,0.15666688002380746,24,0.1836629098786585,16,-0.17231484951221754,CAMELS-US
03340800,0.2631623335697241,24,0.0794088546563798,13,0.6982514420691568,CAMELS-US
03346000,0.5438449649620493,24,1.2040153048415407,13,-1.2138943677184906,CAMELS-US
03357350,0.5759503308219113,24,0.16316970477184406,10,0.7166948328009599,CAMELS-US
03364500,0.14747936508814322,24,0.026623997118920554,13,0.8194730693137421,CAMELS-US
03366500,0.11679697718082334,24,0.048773130996712016,10,0.5824110163296248,CAMELS-US
03368000,0.467111585602283,22,0.04911279233228754,9,0.8948585437696592,CAMELS-US
03384450,0.38551331058351573,22,0.0378824293770303,9,0.9017350936088532,CAMELS-US
03439000,0.2083567845894204,24,0.6201391897640463,18,-1.9763330768713288,CAMELS-US
03450000,0.06414874075809815,24,0.20333649866671094,18,-2.1697660197802358,CAMELS-US
03455500,0.35478729674996684,24,0.432874504293428,17,-0.22009583843271718,CAMELS-US
03456500,0.2155852240002516,24,0.3336785590165124,19,-0.5477802830129164,CAMELS-US
03460000,0.032490326195246305,24,0.19426072868140787,18,-4.979032882403944,CAMELS-US
03463300,0.257107564084365,24,0.17417820822355776,16,0.32254732044209933,CAMELS-US
03471500,0.017887873325888443,24,0.03090244145623834,17,-0.7275637463014906,CAMELS-US
03473000,0.022145898979218172,24,0.0345811910061423,18,-0.5615166960977049,CAMELS-US
03479000,0.3299943108986347,24,0.2642230850209709,16,0.1993101811317799,CAMELS-US
03488000,0.03162386841077263,24,0.014071750040224481,16,0.555027555217408,CAMELS-US
03498500,0.07798308925484888,24,0.08429885545234712,17,-0.08098892026267768,CAMELS-US
03500000,0.06429031130635453,24,0.5687953363576572,18,-7.847294791391636,CAMELS-US
03500240,0.10553628835699026,24,0.6510922532496576,18,-5.1693685023984655,CAMELS-US
03504000,0.05089762672639894,24,0.4213254336778222,18,-7.277899398780699,CAMELS-US
03574500,0.42516345892209695,24,1.3709829335069341,11,-2.2246019848054264,CAMELS-US
03592718,0.21959796805039872,23,0.007911242393243756,10,0.9639739726943735,CAMELS-US
03604000,0.03658546687087514,24,0.3158591808458311,10,-7.633460438283471,CAMELS-US
04015330,0.09022636950064054,24,0.11325983880794573,11,-0.25528533880709525,CAMELS-US
04024430,0.23372344573869508,24,0.45906085320340395,15,-0.9641198244040872,CAMELS-US
04027000,0.7013169511875645,24,1.0283268381969835,15,-0.4662797419279281,CAMELS-US
04040500,1.8301287263917259,24,2.1362867978062323,15,-0.16728772517446155,CAMELS-US
04043050,0.19053326600164702,24,0.33536691180193895,14,-0.7601488644982339,CAMELS-US
04045500,4.653513540601944,24,3.836165103305887,18,0.1756411430126259,CAMELS-US
04056500,5.641593276979225,24,2.9334124840079836,19,0.48003829060526126,CAMELS-US
04057510,1.4572815403474513,24,0.4639634654450681,19,0.6816240015402597,CAMELS-US
04057800,1.4032315052997912,24,1.7891792348723599,15,-0.275042092566268,CAMELS-US
04059500,1.8685735633408997,24,0.8170373323797269,18,0.5627481045386771,CAMELS-US
04063700,2.7080799926506227,24,1.054299253611126,18,0.6106838585003556,CAMELS-US
04074950,1.4391120737143064,24,0.1269976713245216,16,0.9117527580762044,CAMELS-US
04105700,1.0340930994035615,24,0.3101802379101418,17,0.7000461195524408,CAMELS-US
04115265,0.15316709787341817,24,0.18233737008727616,18,-0.19044737818278157,CAMELS-US
04122200,0.7461905846947713,24,0.1646242501864321,18,0.7793804243003528,CAMELS-US
04122500,3.221348003726465,24,1.1661243654751754,17,0.6380011212305534,CAMELS-US
04124000,1.214384942311274,24,0.20282078515613522,18,0.8329847661235676,CAMELS-US
04127918,0.3516246668936671,24,0.16331987544740711,19,0.5355278203596684,CAMELS-US
04127997,0.16166844177730222,24,0.7276045214141277,15,-3.5005971073587796,CAMELS-US
04161580,0.6176241772090127,24,0.12694137281115753,18,0.7944682583755157,CAMELS-US
04185000,2.5723181316711634,24,2.726430511142219,16,-0.05991186609991073,CAMELS-US
04196800,1.7593542668519808,24,2.0005920596648874,15,-0.137117235202751,CAMELS-US
04197100,0.6741347244427173,24,0.9406417216328739,15,-0.39533195298679846,CAMELS-US
04197170,0.03655317743853445,22,0.24906885123902026,9,-5.813876896415884,CAMELS-US
04213000,0.28102950867856924,24,1.1951981716413322,11,-3.2529276632239856,CAMELS-US
04213075,0.3307206056487038,24,0.08316480877723459,12,0.7485345413718387,CAMELS-US
04216418,0.07392868120999839,24,0.05755814042925773,11,0.22143693777303108,CAMELS-US
04221000,0.008236599848490895,24,0.016790169459243578,15,-1.0384830838079213,CAMELS-US
04224775,0.03285157479917838,24,0.014857912901873481,14,0.5477260072705836,CAMELS-US
04233000,0.08445353378490338,24,0.14282443598577912,18,-0.691159973832971,CAMELS-US
04256000,0.2468460481879051,24,0.7897341321242973,12,-2.1992982586585015,CAMELS-US
04296000,0.4154996987085559,24,0.7194554043937071,14,-0.731542541739254,CAMELS-US
05056000,2.528277940250496,24,0.435209671206665,16,0.8278632011623115,CAMELS-US
05057000,1.6224921475087795,24,0.23597831693476298,15,0.8545581146281104,CAMELS-US
05057200,1.002799599538686,24,0.30347511213746725,18,0.697372124722553,CAMELS-US
05062500,0.32661144450536583,24,0.04351903135396001,18,0.8667559508826549,CAMELS-US
05087500,2.0525311960300336,24,1.3203460500264168,18,0.3567230293112208,CAMELS-US
05120500,1.7990633313248765,24,0.376809165307909,17,0.7905525843659895,CAMELS-US
05123400,1.549587958595368,24,0.32486319285853776,18,0.7903551127533208,CAMELS-US
05129115,3.6325169444066847,24,1.3800681059924735,18,0.6200793755091798,CAMELS-US
05131500,3.207555647248899,24,2.331732049339823,18,0.273050164744691,CAMELS-US
05291000,0.13222923625226513,24,0.053028625995555335,19,0.5989644385876354,CAMELS-US
05362000,1.746256489642697,24,2.142850796958817,16,-0.22711114298980628,CAMELS-US
05393500,0.4990769768539311,24,0.9879227857103349,14,-0.979499819723157,CAMELS-US
05399500,0.03281313723082305,24,0.16163339295371737,11,-3.9258744086769886,CAMELS-US
05408000,0.12691317116114303,24,0.1881949449020573,18,-0.4828637814360821,CAMELS-US
05412500,0.1838511358345318,24,0.07109709744579777,18,0.6132898656128728,CAMELS-US
05413500,0.40636414851125474,24,1.42375853500032,18,-2.5036519343952097,CAMELS-US
05414000,0.5799615472072792,24,1.4043196264632505,18,-1.4214012691454254,CAMELS-US
05444000,0.16911478630430632,24,0.5069214970951461,18,-1.997499557389311,CAMELS-US
05454000,0.6094786568162969,24,0.6732032044822147,18,-0.1045558313703594,CAMELS-US
05458000,0.20281462072229764,24,0.15460515950687004,18,0.23770209979801227,CAMELS-US
05466500,0.270976968508213,24,0.09313897376879707,18,0.6562845385659626,CAMELS-US
05487980,0.13905347118700537,24,0.14627185207633714,17,-0.051910828458386016,CAMELS-US
05488200,0.13221930844040544,24,0.09515238083474796,16,0.28034428589047167,CAMELS-US
05489000,0.2269687687538027,24,0.15014830807048662,16,0.3384626929295488,CAMELS-US
05495000,0.4608015216761194,24,0.4770727508250984,17,-0.03531071054148027,CAMELS-US
05495500,0.11077589068477811,24,0.27533539598344325,13,-1.4855173294605475,CAMELS-US
05501000,0.08329327911157063,24,0.004846341158778391,13,0.9418159398876977,CAMELS-US
05503800,0.06538443535208334,24,0.17922207161972384,12,-1.7410509956176181,CAMELS-US
05507600,0.23918549774560594,24,0.0208751730491144,11,0.9127239182731851,CAMELS-US
05508805,0.1921114996835883,24,0.010221422079427923,11,0.9467943246694611,CAMELS-US
05514500,0.07228837254003816,24,0.1899211093194906,12,-1.6272705090199606,CAMELS-US
05525500,0.5068344153104302,24,0.5309910111002012,16,-0.047661711715009325,CAMELS-US
05556500,0.0539561673147907,24,0.10842881595144026,18,-1.0095722388665158,CAMELS-US
05584500,1.505307381060626,24,1.2871930963751472,18,0.14489684128951608,CAMELS-US
